Provinsi,Kabupaten/Kota,Kecamatan,Name with Street,Original Name,Street Detail,Full Address Info,Latitude,Longitude
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,"ATM BNI - Jl. Ampera Raya No.62A 4, RT.4/RW.6",ATM BNI,"Jl. Ampera Raya No.62A 4, RT.4/RW.6","4,5 (2) ATM ATM · Jl. Ampera Raya No.62A 4, RT.4/RW.6 Tutup ⋅ Buka Sen pukul 08.00 · (021) 500046",-6.2820962,106.8191953
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,BNI - Jl. Purnawarman No.4,BNI,Jl. Purnawarman No.4,Tidak ada ulasan ATM ATM · Jl. Purnawarman No.4 (021) 78869811 (021) 78869811,-6.3181293,106.7684553
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,"ATM BNI KLN Duta Mas Fatmawati - Jl. RS. Fatmawati Raya Blok Husen No.24, RT.5/RW.9",ATM BNI KLN Duta Mas Fatmawati,"Jl. RS. Fatmawati Raya Blok Husen No.24, RT.5/RW.9","Tidak ada ulasan ATM ATM · Jl. RS. Fatmawati Raya Blok Husen No.24, RT.5/RW.9 Buka 24 jam Buka 24 jam Buka 24 jam",-6.2616224,106.7968668
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,ATM BNI SPBU KAHFI - RT.5/RW.6,ATM BNI SPBU KAHFI,RT.5/RW.6,Tidak ada ulasan Bank Bank · RT.5/RW.6 (021) 57899999 (021) 57899999,-6.3135029,106.8124264
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,"ATM BNI SPBU JAGAKARSA - Jl. MOH. Kahfi II, Srengseng Sawah, Jagakarsa, RT.8/RW.6",ATM BNI SPBU JAGAKARSA,"Jl. MOH. Kahfi II, Srengseng Sawah, Jagakarsa, RT.8/RW.6","5,0 (1) ATM ATM · Jl. MOH. Kahfi II, Srengseng Sawah, Jagakarsa, RT.8/RW.6 (021) 57899999 (021) 57899999",-6.3134524,106.8124182
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,"BNI CIPETE - Jl. RS. Fatmawati Raya No.33 14, RT.14/RW.4",BNI CIPETE,"Jl. RS. Fatmawati Raya No.33 14, RT.14/RW.4","3,8 (17) Bank Bank ·   · Jl. RS. Fatmawati Raya No.33 14, RT.14/RW.4 Tutup ⋅ Buka Sen pukul 08.00 · (021) 75921200",-6.2770548,106.7978995
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,"BNI KCP Bona Indah - Jl. Karang Tengah Raya Kompl. Ruko, Jl. Bona Indah",BNI KCP Bona Indah,"Jl. Karang Tengah Raya Kompl. Ruko, Jl. Bona Indah","Tidak ada ulasan Bank Bank · Bisnis Center, Jl. Karang Tengah Raya Kompl. Ruko, Jl. Bona Indah Tutup ⋅ Buka Sen pukul 08.00 · (021) 75818359",-6.3023898,106.7816048
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,"ATM BNI RSIA KEMANG - Jl. Ampera Raya, RT.2/RW.9",ATM BNI RSIA KEMANG,"Jl. Ampera Raya, RT.2/RW.9","Tidak ada ulasan Bank Bank · Jl. Ampera Raya, RT.2/RW.9 (021) 57899999 (021) 57899999",-6.2863199,106.8192409
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,ATM Link BNI - RT.6/RW.5,ATM Link BNI,RT.6/RW.5,"Tidak ada ulasan ATM ATM · 6, RT.6/RW.5 Buka 24 jam Buka 24 jam Buka 24 jam",-6.2612311,106.7968231
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,"ATM Mandiri - Jl. Karang Tengah Raya No.37 6, RT.6/RW.3",ATM Mandiri,"Jl. Karang Tengah Raya No.37 6, RT.6/RW.3","5,0 (1) ATM ATM · Indomaret, Jl. Karang Tengah Raya No.37 6, RT.6/RW.3 Buka 24 jam Buka 24 jam Buka 24 jam",-6.3147535,106.7817638
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,BNI CINERE - Jl. Cinere Raya No.41,BNI CINERE,Jl. Cinere Raya No.41,"4,4 (112) Bank Bank · Blok A, Jl. Cinere Raya No.41 Tutup ⋅ Buka Sen pukul 08.00 · (021) 7546375",-6.3262426,106.7845617
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,Bni - RT.1/RW.16,Bni,RT.1/RW.16,"5,0 (1) ATM ATM · PQJM+HWP, RT.1/RW.16 1 500 046 1 500 046",-6.2685474,106.7848178
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,"ATM BNI BRAWIJAYA WOMEN HOSPITAL - Jl. Taman Brawijaya No.1, RT.3/RW.3",ATM BNI BRAWIJAYA WOMEN HOSPITAL,"Jl. Taman Brawijaya No.1, RT.3/RW.3","3,0 (2) ATM ATM · Jl. Taman Brawijaya No.1, RT.3/RW.3 Buka 24 jam Buka 24 jam Buka 24 jam",-6.2574112,106.8075451
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,"ATM BNI Indomaret Haji Jian - Jl. H. Jian No.81 1, RT.1/RW.7",ATM BNI Indomaret Haji Jian,"Jl. H. Jian No.81 1, RT.1/RW.7","Tidak ada ulasan ATM ATM · Jl. H. Jian No.81 1, RT.1/RW.7 Buka 24 jam Buka 24 jam Buka 24 jam",-6.2621318,106.8056654
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,"ATM BNI KK Pertamina Hulu Energi - Jl. TB. Simatupang No. 5A, 6D-E1, Cilandak Barat, Cilandak, RT.1/RW.1",ATM BNI KK Pertamina Hulu Energi,"Jl. TB. Simatupang No. 5A, 6D-E1, Cilandak Barat, Cilandak, RT.1/RW.1","5,0 (1) ATM ATM · Gedung Pertamina Hulu Energi Lt. LG, Jl. TB. Simatupang No. 5A, 6D-E1, Cilandak Barat, Cilandak, RT.1/RW.1 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 1500046",-6.3003472,106.8330279
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,"ATM BNI - Jl. Metro Pondok Indah No.3 3, RT.3/RW.14",ATM BNI,"Jl. Metro Pondok Indah No.3 3, RT.3/RW.14","Tidak ada ulasan ATM ATM · Pd. Indah Plaza 2, Jl. Metro Pondok Indah No.3 3, RT.3/RW.14 (021) 500046 (021) 500046",-6.2855368,106.7806013
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,"PT. Bank Negara Indonesia Persero Tbk - Jl. RS. Fatmawati Raya No.57, RT.3/RW.5",PT. Bank Negara Indonesia Persero Tbk,"Jl. RS. Fatmawati Raya No.57, RT.3/RW.5","Tidak ada ulasan Bank Bank · Jl. RS. Fatmawati Raya No.57, RT.3/RW.5 (021) 7503980 (021) 7503980",-6.2878289,106.7951392
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,"BNI - Jl. Ampera Raya No.62A, RT.4/RW.6",BNI,"Jl. Ampera Raya No.62A, RT.4/RW.6","2,8 (16) Bank Bank · Jl. Ampera Raya No.62A, RT.4/RW.6 Tutup ⋅ Buka Sen pukul 08.00 · (021) 7806490",-6.2820279,106.8191189
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,ATM BNI Kln Univ.islam Negeri Syarif Hidayatullah - Jl. Ir H. Juanda No.95,ATM BNI Kln Univ.islam Negeri Syarif Hidayatullah,Jl. Ir H. Juanda No.95,"3,8 (5) ATM ATM · Jl. Ir H. Juanda No.95 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 57899999",-6.3079548,106.7558259
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,"ATM BNI FOOD GARDEN - Jl. Raya Pasar Minggu, RT.14/RW.8",ATM BNI FOOD GARDEN,"Jl. Raya Pasar Minggu, RT.14/RW.8","Tidak ada ulasan Bank Bank · Jl. Raya Pasar Minggu, RT.14/RW.8 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 57899999",-6.2720397,106.8227793
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,"ATM BNI RANCH MARKET PD INDAH - Jalan Metro Pondok Indah (PIM 1 Lt 1), Kebayoran Lama, RT.1/RW.16",ATM BNI RANCH MARKET PD INDAH,"Jalan Metro Pondok Indah (PIM 1 Lt 1), Kebayoran Lama, RT.1/RW.16","Tidak ada ulasan ATM ATM · Jalan Metro Pondok Indah (PIM 1 Lt 1), Kebayoran Lama, RT.1/RW.16 (021) 57899999 (021) 57899999",-6.2653472,106.7844916
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,ATM BNI KLN UIN CIPUTAT NON TUNAI,ATM BNI KLN UIN CIPUTAT NON TUNAI,,"5,0 (1) Bank Bank Buka 24 jam Buka 24 jam Buka 24 jam · (021) 57899999",-6.3105456,106.758935
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,"ATM BNI SPBU KAMPUNG UTAN - Jl. WR Supratman/17, Kampung Utan, Ciputat, Jl. W R Supratman Blok Mangga 1 No.16, RT.2/RW.5",ATM BNI SPBU KAMPUNG UTAN,"Jl. WR Supratman/17, Kampung Utan, Ciputat, Jl. W R Supratman Blok Mangga 1 No.16, RT.2/RW.5","3,2 (5) ATM ATM · Jl. WR Supratman/17, Kampung Utan, Ciputat, Jl. W R Supratman Blok Mangga 1 No.16, RT.2/RW.5 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 1500046",-6.301685,106.7513734
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,"ATM BNI KLN KEMANG - Jl. Kemang Raya No.47 11, RT.6/RW.2",ATM BNI KLN KEMANG,"Jl. Kemang Raya No.47 11, RT.6/RW.2","Tidak ada ulasan ATM ATM · Jl. Kemang Raya No.47 11, RT.6/RW.2 (021) 57899999 (021) 57899999",-6.2652424,106.816254
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,ATM BNI BNI SYARIAH KCP PANGLIMA POLIM - RT.1/RW.7,ATM BNI BNI SYARIAH KCP PANGLIMA POLIM,RT.1/RW.7,"4,4 (26) Bank Bank · RT.1/RW.7 Tutup ⋅ Buka Sen pukul 09.00 · (021) 57899999",-6.2504508,106.797697
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,"ATM BNI - Jl. Ciputat Raya, RT.4/RW.10",ATM BNI,"Jl. Ciputat Raya, RT.4/RW.10","5,0 (1) ATM ATM · Jl. Ciputat Raya, RT.4/RW.10 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 57899999",-6.2600392,106.776957
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,"ATM BNI KLN PONDOK PINANG - Jl. Ciputat Raya No.16 8, RT.8/RW.2",ATM BNI KLN PONDOK PINANG,"Jl. Ciputat Raya No.16 8, RT.8/RW.2","2,5 (2) ATM ATM · Jl. Ciputat Raya No.16 8, RT.8/RW.2 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 57899999",-6.2685136,106.7752377
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,ATM BNI KLN UNIV.ISLAM NEGERI SYARIF HIDAYATULLAH,ATM BNI KLN UNIV.ISLAM NEGERI SYARIF HIDAYATULLAH,,Tidak ada ulasan Bank Bank Tutup ⋅ Buka Sen pukul 08.00 · (021) 57899999,-6.288966,106.765861
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,ATM BNI RM TANJUNG BARAT - RT.10/RW.1,ATM BNI RM TANJUNG BARAT,RT.10/RW.1,"2,5 (2) Bank Bank · Jagakarsa, RT.10/RW.1 Buka ⋅ Tutup pukul 20.00 · (021) 57899999",-6.3045628,106.8489061
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,"ATM BNI KLN PIM 1 NONTUNAI - Jl. Metro Pondok Indah, RT.10/RW.15",ATM BNI KLN PIM 1 NONTUNAI,"Jl. Metro Pondok Indah, RT.10/RW.15","Tidak ada ulasan Bank Bank · Jl. Metro Pondok Indah, RT.10/RW.15 Tutup ⋅ Buka Sab pukul 10.00 · (021) 57899999",-6.2760041,106.7818041
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,"ATM BNI - Jl. Petogogan II No.45 5, RT.5/RW.6",ATM BNI,"Jl. Petogogan II No.45 5, RT.5/RW.6","Tidak ada ulasan ATM ATM · Jl. Petogogan II No.45 5, RT.5/RW.6 Buka 24 jam Buka 24 jam Buka 24 jam",-6.2543862,106.794531
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,"ATM BNI - Jl. Kemang Sel. No.14 1, RT.1/RW.3",ATM BNI,"Jl. Kemang Sel. No.14 1, RT.1/RW.3","Tidak ada ulasan ATM ATM · Jl. Kemang Sel. No.14 1, RT.1/RW.3 (021) 57899999 (021) 57899999",-6.2740655,106.8209548
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,"ATM BNI - Jl. Radio Dalam Raya No.7, RT.7/RW.4",ATM BNI,"Jl. Radio Dalam Raya No.7, RT.7/RW.4","2,0 (1) ATM ATM · Jl. Radio Dalam Raya No.7, RT.7/RW.4 Buka 24 jam Buka 24 jam Buka 24 jam",-6.2521264,106.7912313
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,"ATM BNI KLN JAGAKARSA - Jl. Memed Raya No.9 8, RT.8/RW.3",ATM BNI KLN JAGAKARSA,"Jl. Memed Raya No.9 8, RT.8/RW.3","5,0 (1) ATM ATM · Jl. Memed Raya No.9 8, RT.8/RW.3 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 57899999",-6.3286863,106.8253217
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,ATM BNI SWALAYAN NASRINDO MINIMARKET - RT.9/RW.7,ATM BNI SWALAYAN NASRINDO MINIMARKET,RT.9/RW.7,"1,0 (1) Bank Bank ·   · Pasar Minggu, RT.9/RW.7 (021) 57899999 (021) 57899999",-6.3093106,106.8271382
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,"ATM BNI SPBU BINTARO KESEHATAN - Jl. Kesehatan Bawah I No.3, RT.3/RW.6",ATM BNI SPBU BINTARO KESEHATAN,"Jl. Kesehatan Bawah I No.3, RT.3/RW.6","3,3 (4) ATM ATM · Jl. Kesehatan Bawah I No.3, RT.3/RW.6 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 57899999",-6.2705175,106.7600016
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,"ATM BNI ALFAMART PONDOK PINANG - Jl. Ciputat Raya No.1, RT.1/RW.4",ATM BNI ALFAMART PONDOK PINANG,"Jl. Ciputat Raya No.1, RT.1/RW.4","Tidak ada ulasan ATM ATM · Jl. Ciputat Raya No.1, RT.1/RW.4 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 57899999",-6.2665903,106.7747428
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,"ATM BNI PST.PERTOKOAN RADIO DALAM - Jl. Hidup Baru No.1 10, RT.5/RW.4",ATM BNI PST.PERTOKOAN RADIO DALAM,"Jl. Hidup Baru No.1 10, RT.5/RW.4","4,0 (1) Bank Bank · Jl. Hidup Baru No.1 10, RT.5/RW.4 (021) 57899999 (021) 57899999",-6.2550786,106.7903612
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,"Bank Syariah Indonesia KCP Cilandak - Jl. Raya Cilandak KKO No.5E, RT.14/RW.8",Bank Syariah Indonesia KCP Cilandak,"Jl. Raya Cilandak KKO No.5E, RT.14/RW.8","3,2 (81) Bank Bank · Jl. Raya Cilandak KKO No.5E, RT.14/RW.8 Tutup ⋅ Buka Sen pukul 08.00 · (021) 78848838",-6.2969649,106.815399
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,"BNI Pondok Indah Mall-1 - Jl. Metro Pondok Indah Blok t492 No.kav IV/TA, RT.1/RW.16",BNI Pondok Indah Mall-1,"Jl. Metro Pondok Indah Blok t492 No.kav IV/TA, RT.1/RW.16","4,3 (56) Bank Bank ·   · Jl. Metro Pondok Indah Blok t492 No.kav IV/TA, RT.1/RW.16 Tutup ⋅ Buka Sen pukul 08.00 · (021) 75920749",-6.265434,106.7842023
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,"ATM BNI - Jl. RC. Veteran Raya, RT.1/RW.6",ATM BNI,"Jl. RC. Veteran Raya, RT.1/RW.6","5,0 (1) ATM ATM · SPBU 34 - 12301, Jl. RC. Veteran Raya, RT.1/RW.6 Buka 24 jam Buka 24 jam Buka 24 jam",-6.2699278,106.7647608
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,"ATM BNI - Jl. Darmawangsa VI No.5 Lt.Dasar, RT.5/RW.1",ATM BNI,"Jl. Darmawangsa VI No.5 Lt.Dasar, RT.5/RW.1","Tidak ada ulasan ATM ATM · The Darmawangsa Square, Jl. Darmawangsa VI No.5 Lt.Dasar, RT.5/RW.1 Buka ⋅ Tutup pukul 22.00 · (021) 57899999",-6.2534808,106.801495
DKI Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,"ATM BNI KLN PIM-2 - Jl. Metro Pondok Indah No.33 1, RT.1/RW.16",ATM BNI KLN PIM-2,"Jl. Metro Pondok Indah No.33 1, RT.1/RW.16","4,6 (28) Bank Bank ·   · Jl. Metro Pondok Indah No.33 1, RT.1/RW.16 Tutup ⋅ Buka Sab pukul 10.00 · (021) 57899999",-6.2657508,106.7830465
DKI Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,"ATM BNI SPBU M KAHFI 1 - Jl. Moh. Kahfi 1 No.51 2, RT.2/RW.6",ATM BNI SPBU M KAHFI 1,"Jl. Moh. Kahfi 1 No.51 2, RT.2/RW.6","3,6 (7) ATM ATM · Jl. Moh. Kahfi 1 No.51 2, RT.2/RW.6 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 57899999",-6.3135274,106.8122363
DKI Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,"ATM BNI SPBU JAGAKARSA - Jl. MOH. Kahfi II, Srengseng Sawah, Jagakarsa, RT.8/RW.6",ATM BNI SPBU JAGAKARSA,"Jl. MOH. Kahfi II, Srengseng Sawah, Jagakarsa, RT.8/RW.6","5,0 (1) ATM ATM · Jl. MOH. Kahfi II, Srengseng Sawah, Jagakarsa, RT.8/RW.6 (021) 57899999 (021) 57899999",-6.3134524,106.8124182
DKI Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,"ATM BNI 46 JAGAKARSA - Jl. Raya Jagakarsa Blok Bontong No.30, RT.9/RW.3",ATM BNI 46 JAGAKARSA,"Jl. Raya Jagakarsa Blok Bontong No.30, RT.9/RW.3","4,3 (4) ATM ATM · No., Jl. Raya Jagakarsa Blok Bontong No.30, RT.9/RW.3 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 1500046",-6.3273048,106.824319
DKI Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,"ATM BNI KLN JAGAKARSA - Jl. Memed Raya No.9 8, RT.8/RW.3",ATM BNI KLN JAGAKARSA,"Jl. Memed Raya No.9 8, RT.8/RW.3","5,0 (1) ATM ATM · Jl. Memed Raya No.9 8, RT.8/RW.3 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 57899999",-6.3286863,106.8253217
DKI Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,"Atm Bni - Jl. Timbul No.32 C 6, RT.6/RW.5",Atm Bni,"Jl. Timbul No.32 C 6, RT.6/RW.5","3,7 (3) ATM ATM · Jl. Timbul No.32 C 6, RT.6/RW.5 Buka 24 jam Buka 24 jam Buka 24 jam",-6.3511304,106.8093948
DKI Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,"ATM BNI, ATM BCA, CDM BCA, ATM BRI - Jl. Moh. Kahfi 1 No.49, RT.1/RW.1","ATM BNI, ATM BCA, CDM BCA, ATM BRI","Jl. Moh. Kahfi 1 No.49, RT.1/RW.1","3,0 (5) ATM ATM · Jl. Moh. Kahfi 1 No.49, RT.1/RW.1 Buka ⋅ Tutup pukul 23.00",-6.3450492,106.8037109
DKI Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,"ATM Bank BNI - Jl. Timbul No.14 6, RT.6/RW.5",ATM Bank BNI,"Jl. Timbul No.14 6, RT.6/RW.5","5,0 (1) ATM ATM · Jl. Timbul No.14 6, RT.6/RW.5",-6.3511437,106.8094682
DKI Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,ATM BNI SPBU M KAHFI - RT.5/RW.4,ATM BNI SPBU M KAHFI,RT.5/RW.4,"3,0 (2) Bank Bank · RT.5/RW.4 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 57899999",-6.3431014,106.8177687
DKI Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,"ATM BNI - Jl. Desa Putra No.5 32k, RT.6/RW.6",ATM BNI,"Jl. Desa Putra No.5 32k, RT.6/RW.6","5,0 (1) ATM ATM · Jl. Desa Putra No.5 32k, RT.6/RW.6 Buka 24 jam Buka 24 jam Buka 24 jam",-6.3452431,106.826086
DKI Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,"ATM BNI KAMPUS ISTN - Jl. Moch. Kahfi II No.2, RT.1/RW.9",ATM BNI KAMPUS ISTN,"Jl. Moch. Kahfi II No.2, RT.1/RW.9","4,1 (12) ATM ATM ·   · 1, Jl. Moch. Kahfi II No.2, RT.1/RW.9 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 57899999",-6.3549624,106.8107609
DKI Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,"ATM BNI 46 - Jl. Lenteng Agung Raya No.8 6, RT.6/RW.1",ATM BNI 46,"Jl. Lenteng Agung Raya No.8 6, RT.6/RW.1","5,0 (1) ATM ATM · Jl. Lenteng Agung Raya No.8 6, RT.6/RW.1 Buka 24 jam Buka 24 jam Buka 24 jam",-6.3181994,106.8365743
DKI Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,ATM BNI SPBU KAHFI - RT.5/RW.6,ATM BNI SPBU KAHFI,RT.5/RW.6,Tidak ada ulasan Bank Bank · RT.5/RW.6 (021) 57899999 (021) 57899999,-6.3135029,106.8124264
DKI Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,"ATM BNI KFC JL RAYA LT.AGUNG - Jl. Raya Lenteng Agung No.Kel 10, RT.10/RW.2",ATM BNI KFC JL RAYA LT.AGUNG,"Jl. Raya Lenteng Agung No.Kel 10, RT.10/RW.2","2,0 (3) ATM ATM · Jl. Raya Lenteng Agung No.Kel 10, RT.10/RW.2 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 57899999",-6.3450856,106.8337465
DKI Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,ATM BNI,ATM BNI,,"4,3 (3) ATM ATM · MR2H+MWR, RW.3 Buka 24 jam Buka 24 jam Buka 24 jam",-6.3482576,106.8297652
DKI Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,"ATM BNI - Jl. Damai 74 No.15 9, RT.9/RW.4",ATM BNI,"Jl. Damai 74 No.15 9, RT.9/RW.4","Tidak ada ulasan ATM ATM · No Jl. Damai 74 No.15 9, RT.9/RW.4 Buka ⋅ Tutup pukul 21.00",-6.3535552,106.801632
DKI Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,"ATM BNI - Jl. Moh. Kahfi 1 No.54 6, RT.6/RW.4",ATM BNI,"Jl. Moh. Kahfi 1 No.54 6, RT.6/RW.4","4,5 (2) ATM ATM · SPBU Pertamina, Spbu (Cipedak), Jl. Moh. Kahfi 1 No.54 6, RT.6/RW.4",-6.3499785,106.8018093
DKI Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,"ATM BNI AKBID BHAKTI PERTIWI - Jl. Jeruk Raya, RT.8/RW.1",ATM BNI AKBID BHAKTI PERTIWI,"Jl. Jeruk Raya, RT.8/RW.1","Tidak ada ulasan Bank Bank · Jl. Jeruk Raya, RT.8/RW.1 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 57899999",-6.3347651,106.8278348
DKI Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,"ATM BNI - Jl. Raya Lenteng Agung No.3 B, RT.8/RW.1",ATM BNI,"Jl. Raya Lenteng Agung No.3 B, RT.8/RW.1","Tidak ada ulasan ATM ATM · Jl. Raya Lenteng Agung No.3 B, RT.8/RW.1 Buka 24 jam Buka 24 jam Buka 24 jam · 1 500 046",-6.3224886,106.8352952
DKI Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,"ATM BNI APARTEMEN KEBAGUSAN CITY - Jl. Baung, T. B. Simatupang, Tanjung Barat, Jagakarsa, RT.1/RW.3",ATM BNI APARTEMEN KEBAGUSAN CITY,"Jl. Baung, T. B. Simatupang, Tanjung Barat, Jagakarsa, RT.1/RW.3","5,0 (2) ATM ATM · Jl. Baung, T. B. Simatupang, Tanjung Barat, Jagakarsa, RT.1/RW.3 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 1500046",-6.3069789,106.8352697
DKI Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,ATM BNI RM TANJUNG BARAT - RT.10/RW.1,ATM BNI RM TANJUNG BARAT,RT.10/RW.1,"2,5 (2) Bank Bank · Jagakarsa, RT.10/RW.1 Buka ⋅ Tutup pukul 20.00 · (021) 57899999",-6.3045628,106.8489061
DKI Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,"BNI JAGAKARSA - Jl. Raya Jagakarsa, RT.9/RW.3",BNI JAGAKARSA,"Jl. Raya Jagakarsa, RT.9/RW.3","4,2 (117) Bank Bank ·   · Jl. Raya Jagakarsa, RT.9/RW.3 Tutup ⋅ Buka Sen pukul 08.00 · (021) 7871899",-6.3273134,106.8242449
DKI Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,"ATM BNI ALFA MART MERY ANDANI - Jl. Klp. 3 No.49 5, RT.6/RW.3",ATM BNI ALFA MART MERY ANDANI,"Jl. Klp. 3 No.49 5, RT.6/RW.3","Tidak ada ulasan ATM ATM · Jl. Klp. 3 No.49 5, RT.6/RW.3 (021) 57899999 (021) 57899999",-6.327164,106.829369
DKI Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,"ATM BNI - Jalan Tb. Simatupang, RT.12/RW.5, Tanjung Barat, Jagakarsa, RT.12/RW.5",ATM BNI,"Jalan Tb. Simatupang, RT.12/RW.5, Tanjung Barat, Jagakarsa, RT.12/RW.5","5,0 (1) ATM ATM · Alfamart, No. 47 A - 8, Jalan Tb. Simatupang, RT.12/RW.5, Tanjung Barat, Jagakarsa, RT.12/RW.5 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 1500046",-6.3039302,106.85105
DKI Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,"ATM LINK BNI Alfamart - Jl. Moh. Kahfi 1 No.6, RT.6/RW.2",ATM LINK BNI Alfamart,"Jl. Moh. Kahfi 1 No.6, RT.6/RW.2","4,0 (2) ATM ATM · Jl. Moh. Kahfi 1 No.6, RT.6/RW.2",-6.3630545,106.8020248
DKI Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,"ATM BNI 46 - Jl. TB Simatupang No.101 3, RT.3/RW.2",ATM BNI 46,"Jl. TB Simatupang No.101 3, RT.3/RW.2","Tidak ada ulasan ATM ATM · Jl. TB Simatupang No.101 3, RT.3/RW.2 Buka 24 jam Buka 24 jam Buka 24 jam",-6.3046075,106.8489794
