Provinsi,Kabupaten/Kota,Kecamatan,Name with Street,Original Name,Street Detail,Full Address Info,Latitude,Longitude
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM BNI SWALAYAN SJS LAPAI MINIMARKET - Buka 24 jam ·(021) 57899999,ATM BNI SWALAYAN SJS LAPAI MINIMARKET,Buka 24 jam ·(021) 57899999,ATM | Buka 24 jam ·(021) 57899999,-0.9040644,100.3588741
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM BNI YAYASAN RAHMAH ABADI - Buka 24 jam ·(021) 57899999,ATM BNI YAYASAN RAHMAH ABADI,Buka 24 jam ·(021) 57899999,Bank | Buka 24 jam ·(021) 57899999,-0.957012,100.396482
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM BNI SPBU PITAMEH - Buka 24 jam ·(021) 57899999,ATM BNI SPBU PITAMEH,Buka 24 jam ·(021) 57899999,ATM | Buka 24 jam ·(021) 57899999,-0.9554075,100.4083876
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM Bank BNI - Segera buka⋅ Buka pukul 10.00 ·(021) 57899999,ATM Bank BNI,Segera buka⋅ Buka pukul 10.00 ·(021) 57899999,ATM ·Padang | Segera buka⋅ Buka pukul 10.00 ·(021) 57899999,-0.902351,100.350911
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM BNI DALLAS MOTOR - Buka 24 jam ·(021) 57899999,ATM BNI DALLAS MOTOR,Buka 24 jam ·(021) 57899999,Bank · | Buka 24 jam ·(021) 57899999,-0.941073,100.381253
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM BNI RS SEMEN PADANG - ATM ·Jl. By Pass,ATM BNI RS SEMEN PADANG,ATM ·Jl. By Pass,ATM ·Jl. By Pass | Buka 24 jam ·(021) 57899999,-0.9415937,100.3992932
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM BNI SPBU PISANG - Bank · ·Jl. By Pass No.KM. 7,ATM BNI SPBU PISANG,Bank · ·Jl. By Pass No.KM. 7,Bank · ·Jl. By Pass No.KM. 7 | Buka 24 jam ·(021) 30500046,-0.9434227,100.4003731
SUMATERA BARAT,KOTA PADANG,Padang Barat,Bank BNI - Bank · ·Jl. Raya Nanggalo,Bank BNI,Bank · ·Jl. Raya Nanggalo,Bank · ·Jl. Raya Nanggalo,-0.8965352,100.3643418
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM BNI RAGASA MOTOR - Bank · ·Jl. Dr. Sutomo,ATM BNI RAGASA MOTOR,Bank · ·Jl. Dr. Sutomo,Bank · ·Jl. Dr. Sutomo | (021) 57899999,-0.9472955,100.3810151
SUMATERA BARAT,KOTA PADANG,Padang Barat,"ATM Bank BNI - SPBU Simpang Kalumpang - ATM · ·Lubuk Buaya, Jl. Lubuk Buaya No.35",ATM Bank BNI - SPBU Simpang Kalumpang,"ATM · ·Lubuk Buaya, Jl. Lubuk Buaya No.35","ATM · ·Lubuk Buaya, Jl. Lubuk Buaya No.35 | Buka 24 jam ·1 500 046",-0.844176,100.3318631
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM BNI KANTOR POS BELIMBING - ATM · ·Jl. Raya Padang Basi,ATM BNI KANTOR POS BELIMBING,ATM · ·Jl. Raya Padang Basi,ATM · ·Jl. Raya Padang Basi | Buka 24 jam ·(021) 57899999,-0.8976149,100.423086
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM BNI SPBU TABING - ATM · ·Jl. Prof. Dr. Hamka,ATM BNI SPBU TABING,ATM · ·Jl. Prof. Dr. Hamka,ATM · ·Jl. Prof. Dr. Hamka | Buka 24 jam ·(021) 57899999,-0.8890288,100.3515191
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM Bank BNI - Buka 24 jam ·1 500 046,ATM Bank BNI,Buka 24 jam ·1 500 046,ATM ·48HV+QW6 | Buka 24 jam ·1 500 046,-0.8705806,100.3447783
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM BNI RS SITI RAHMAH - Buka 24 jam ·(021) 57899999,ATM BNI RS SITI RAHMAH,Buka 24 jam ·(021) 57899999,Bank | Buka 24 jam ·(021) 57899999,-0.8716354,100.3837236
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM Bank Negara Indonesia - ATM ·Jl. Perintis Kemerdekaan No.14,ATM Bank Negara Indonesia,ATM ·Jl. Perintis Kemerdekaan No.14,ATM ·Jl. Perintis Kemerdekaan No.14,-0.9448186,100.3667523
SUMATERA BARAT,KOTA PADANG,Padang Barat,ATM BNI SPBU MATA AIR - Buka 24 jam ·(021) 57899999,ATM BNI SPBU MATA AIR,Buka 24 jam ·(021) 57899999,Bank · | Buka 24 jam ·(021) 57899999,-0.9787806,100.3810649
SUMATERA BARAT,KOTA PADANG,Padang Utara,ATM BNI - Buka 24 jam,ATM BNI,Buka 24 jam,ATM | Buka 24 jam,-0.9080042,100.3510323
SUMATERA BARAT,KOTA PADANG,Padang Utara,"ATM Setor Tunai BNI - ATM ·4932+7MF, Jl. Air Camar",ATM Setor Tunai BNI,"ATM ·4932+7MF, Jl. Air Camar","ATM ·4932+7MF, Jl. Air Camar | Buka 24 jam",-0.8968214,100.3516827
SUMATERA BARAT,KOTA PADANG,Padang Utara,"ATM BNI Lamun Ombak - ATM ·39R3+G9M, Rumah Makan Lamun Ombak, Jalan Khatib Sulaiman",ATM BNI Lamun Ombak,"ATM ·39R3+G9M, Rumah Makan Lamun Ombak, Jalan Khatib Sulaiman","ATM ·39R3+G9M, Rumah Makan Lamun Ombak, Jalan Khatib Sulaiman | Buka 24 jam ·1 500 046",-0.9086522,100.3534361
SUMATERA BARAT,KOTA PADANG,Padang Utara,ATM BNI BPK RI SUMATERA BARAT - Bank ·Jl. Khatib Sulaiman,ATM BNI BPK RI SUMATERA BARAT,Bank ·Jl. Khatib Sulaiman,Bank ·Jl. Khatib Sulaiman | Buka 24 jam ·(021) 57899999,-0.9111035,100.3563141
SUMATERA BARAT,KOTA PADANG,Padang Utara,ATM BNI SPBU KHATIB SULAIMAN - Buka 24 jam ·(021) 57899999,ATM BNI SPBU KHATIB SULAIMAN,Buka 24 jam ·(021) 57899999,ATM · | Buka 24 jam ·(021) 57899999,-0.9143569,100.358495
SUMATERA BARAT,KOTA PADANG,Padang Utara,"ATM BNI Hotel Ibis Padang - ATM ·39C7+45M, Jl. Tamansiswa",ATM BNI Hotel Ibis Padang,"ATM ·39C7+45M, Jl. Tamansiswa","ATM ·39C7+45M, Jl. Tamansiswa | Buka 24 jam ·1 500 046",-0.9296688,100.3629261
SUMATERA BARAT,KOTA PADANG,Padang Utara,ATM BNI KAMPUS ITP PADANG - Buka 24 jam ·(021) 57899999,ATM BNI KAMPUS ITP PADANG,Buka 24 jam ·(021) 57899999,Bank · | Buka 24 jam ·(021) 57899999,-0.8998652,100.3634072
SUMATERA BARAT,KOTA PADANG,Padang Utara,ATM BNI SPBU TABING - ATM · ·Jl. Prof. Dr. Hamka,ATM BNI SPBU TABING,ATM · ·Jl. Prof. Dr. Hamka,ATM · ·Jl. Prof. Dr. Hamka | Buka 24 jam ·(021) 57899999,-0.8890288,100.3515191
SUMATERA BARAT,KOTA PADANG,Padang Utara,ATM BNI SIMPANG ANDURING - ATM · ·Jl. Andalas No.38,ATM BNI SIMPANG ANDURING,ATM · ·Jl. Andalas No.38,ATM · ·Jl. Andalas No.38 | Buka 24 jam ·(021) 57899999,-0.9372781,100.3881133
SUMATERA BARAT,KOTA PADANG,Padang Utara,ATM BNI - ATM ·Jl. Alai Tim. No.41,ATM BNI,ATM ·Jl. Alai Tim. No.41,ATM ·Jl. Alai Tim. No.41 | Buka 24 jam,-0.9242531,100.3717222
SUMATERA BARAT,KOTA PADANG,Padang Utara,ATM BNI - A.Yani - ATM ·Jl. Jenderal Ahmad Yani No.18,ATM BNI - A.Yani,ATM ·Jl. Jenderal Ahmad Yani No.18,ATM ·Jl. Jenderal Ahmad Yani No.18 | Buka 24 jam ·(021) 500046,-0.9426576,100.3593676
SUMATERA BARAT,KOTA PADANG,Padang Utara,ATM BNI RS. IBNU SHINA - Bank ·Jl. Gajah Mada,ATM BNI RS. IBNU SHINA,Bank ·Jl. Gajah Mada,Bank ·Jl. Gajah Mada | (021) 57899999,-0.9212547,100.366976
SUMATERA BARAT,KOTA PADANG,Padang Utara,ATM BNI Kemayoran - ATM ·Jl. Tunggul Hitam No.12,ATM BNI Kemayoran,ATM ·Jl. Tunggul Hitam No.12,ATM ·Jl. Tunggul Hitam No.12,-0.890822,100.354821
SUMATERA BARAT,KOTA PADANG,Padang Utara,ATM BNI SPORT CENTRE GUNUNG PANGILUN - Segera buka⋅ Buka pukul 10.00 ·(021) 57899999,ATM BNI SPORT CENTRE GUNUNG PANGILUN,Segera buka⋅ Buka pukul 10.00 ·(021) 57899999,Bank ·Padang | Segera buka⋅ Buka pukul 10.00 ·(021) 57899999,-0.9116055,100.3636754
SUMATERA BARAT,KOTA PADANG,Padang Utara,ATM BNI SPBU JATI - Buka 24 jam ·(021) 57899999,ATM BNI SPBU JATI,Buka 24 jam ·(021) 57899999,ATM · ·Padang | Buka 24 jam ·(021) 57899999,-0.9413402,100.3655755
SUMATERA BARAT,KOTA PADANG,Padang Utara,ATM BNI SWALAYAN SJS LAPAI MINIMARKET - Buka 24 jam ·(021) 57899999,ATM BNI SWALAYAN SJS LAPAI MINIMARKET,Buka 24 jam ·(021) 57899999,ATM | Buka 24 jam ·(021) 57899999,-0.9040644,100.3588741
SUMATERA BARAT,KOTA PADANG,Padang Utara,ATM BNI RSUP. M. JAMIL PADANG - ATM ·Jl. Perintis Kemerdekaan,ATM BNI RSUP. M. JAMIL PADANG,ATM ·Jl. Perintis Kemerdekaan,ATM ·Jl. Perintis Kemerdekaan | Buka 24 jam,-0.9437131,100.3662984
SUMATERA BARAT,KOTA PADANG,Padang Utara,ATM BNI - Buka 24 jam,ATM BNI,Buka 24 jam,ATM ·4937+9PQ | Buka 24 jam,-0.8965459,100.364363
SUMATERA BARAT,KOTA PADANG,Padang Utara,"ATM BNI ATM JUANDA - ATM ·Purus JL. Ir. H. Juanda No.79, PADANG",ATM BNI ATM JUANDA,"ATM ·Purus JL. Ir. H. Juanda No.79, PADANG","ATM ·Purus JL. Ir. H. Juanda No.79, PADANG | Buka 24 jam ·(021) 57899999",-0.9283839,100.3517128
SUMATERA BARAT,KOTA PADANG,Padang Utara,ATM BNI KK VETERAN PADANG -NON TUNAI - ATM ·Jl. Veteran No.10,ATM BNI KK VETERAN PADANG -NON TUNAI,ATM ·Jl. Veteran No.10,ATM ·Jl. Veteran No.10 | Buka 24 jam ·(0751) 38546,-0.9416086,100.3550462
SUMATERA BARAT,KOTA PADANG,Padang Utara,ATM Bank BNI - Segera buka⋅ Buka pukul 10.00 ·(021) 57899999,ATM Bank BNI,Segera buka⋅ Buka pukul 10.00 ·(021) 57899999,ATM ·Padang | Segera buka⋅ Buka pukul 10.00 ·(021) 57899999,-0.902351,100.350911
SUMATERA BARAT,KOTA PADANG,Padang Utara,ATM BNI STASIUN KAI PADANG - Buka 24 jam ·(021) 57899999,ATM BNI STASIUN KAI PADANG,Buka 24 jam ·(021) 57899999,Bank | Buka 24 jam ·(021) 57899999,-0.9437129,100.3744416
SUMATERA BARAT,KOTA PADANG,Padang Utara,ATM BNI PANGERANS BEACH HOTEL - ATM ·Jl. Ir. H. Juanda No.79,ATM BNI PANGERANS BEACH HOTEL,ATM ·Jl. Ir. H. Juanda No.79,ATM ·Jl. Ir. H. Juanda No.79 | Buka 24 jam ·(021) 57899999,-0.9235027,100.3505674
SUMATERA BARAT,KOTA PADANG,Padang Utara,"BNI AIR TAWAR DH UNIV. NEGERI PADANG - Bank ·4932+7M7, Jalan Air Camar",BNI AIR TAWAR DH UNIV. NEGERI PADANG,"Bank ·4932+7M7, Jalan Air Camar","Bank ·4932+7M7, Jalan Air Camar | Tutup⋅ Buka Sen pukul 08.00 ·(0751) 41752",-0.8968401,100.3516363
SUMATERA BARAT,KOTA PADANG,Padang Utara,ATM BNI DALLAS MOTOR - Buka 24 jam ·(021) 57899999,ATM BNI DALLAS MOTOR,Buka 24 jam ·(021) 57899999,Bank · | Buka 24 jam ·(021) 57899999,-0.941073,100.381253
SUMATERA BARAT,KOTA PADANG,Padang Utara,ATM BNI KURANJI - ATM ·Jl. Kp. Kalawi,ATM BNI KURANJI,ATM ·Jl. Kp. Kalawi,ATM ·Jl. Kp. Kalawi | Buka 24 jam ·(021) 57899999,-0.9219256,100.3900503
SUMATERA BARAT,KOTA PADANG,Padang Utara,Bank BNI - Bank · ·Jl. Raya Nanggalo,Bank BNI,Bank · ·Jl. Raya Nanggalo,Bank · ·Jl. Raya Nanggalo,-0.8965352,100.3643418
SUMATERA BARAT,KOTA PADANG,Padang Utara,ATM Bank Negara Indonesia - ATM ·Jl. Gajah Mada No.9,ATM Bank Negara Indonesia,ATM ·Jl. Gajah Mada No.9,ATM ·Jl. Gajah Mada No.9 | Buka 24 jam,-0.921109,100.3675066
SUMATERA BARAT,KOTA PADANG,Padang Utara,"ATM BNI KCU PADANG BLG - ATM ·Jl. Proklamasi No. 45, Nanggalo",ATM BNI KCU PADANG BLG,"ATM ·Jl. Proklamasi No. 45, Nanggalo","ATM ·Jl. Proklamasi No. 45, Nanggalo | Buka 24 jam ·(021) 57899999",-0.9510373,100.36635
SUMATERA BARAT,KOTA PADANG,Padang Utara,"ATM Bank Negara Indonesia (Persero) TBK. PT - ATM ·Pangeran Beach Hotel, Jl. Ir. H. Juanda No.79",ATM Bank Negara Indonesia (Persero) TBK. PT,"ATM ·Pangeran Beach Hotel, Jl. Ir. H. Juanda No.79","ATM ·Pangeran Beach Hotel, Jl. Ir. H. Juanda No.79 | Buka 24 jam ·1 500 046",-0.9235572,100.3505289
SUMATERA BARAT,KOTA PADANG,Padang Utara,ATM BNI ROCKY HOTEL PLAZA - ATM ·Jl. Permindo,ATM BNI ROCKY HOTEL PLAZA,ATM ·Jl. Permindo,ATM ·Jl. Permindo | Buka 24 jam ·(021) 57899999,-0.9466892,100.3595079
SUMATERA BARAT,KOTA PADANG,Padang Utara,ATM BNI - ATM ·Jl. Sawahan No.37,ATM BNI,ATM ·Jl. Sawahan No.37,ATM ·Jl. Sawahan No.37 | Buka 24 jam,-0.9461408,100.3671874
SUMATERA BARAT,KOTA PADANG,Padang Utara,ATM BNI SPBU PITAMEH - Buka 24 jam ·(021) 57899999,ATM BNI SPBU PITAMEH,Buka 24 jam ·(021) 57899999,ATM | Buka 24 jam ·(021) 57899999,-0.9554075,100.4083876
SUMATERA BARAT,KOTA PADANG,Padang Utara,ATM BNI - ATM ·Jl. Ir. H. Juanda No.34,ATM BNI,ATM ·Jl. Ir. H. Juanda No.34,ATM ·Jl. Ir. H. Juanda No.34 | Buka sekarang,-0.9275881,100.3519141
SUMATERA BARAT,KOTA PADANG,Bungus Teluk Kabung,ATM BNI SPBU PITAMEH - Buka 24 jam ·(021) 57899999,ATM BNI SPBU PITAMEH,Buka 24 jam ·(021) 57899999,ATM | Buka 24 jam ·(021) 57899999,-0.9554075,100.4083876
SUMATERA BARAT,KOTA PADANG,Bungus Teluk Kabung,ATM BNI SIMPANG ANDURING - ATM · ·Jl. Andalas No.38,ATM BNI SIMPANG ANDURING,ATM · ·Jl. Andalas No.38,ATM · ·Jl. Andalas No.38 | Buka 24 jam ·(021) 57899999,-0.9372781,100.3881133
SUMATERA BARAT,KOTA PADANG,Bungus Teluk Kabung,ATM BNI SPBU BYPASS - Buka 24 jam ·(021) 57899999,ATM BNI SPBU BYPASS,Buka 24 jam ·(021) 57899999,Bank ·Sungai Sapih | Buka 24 jam ·(021) 57899999,-0.943345,100.4008134
SUMATERA BARAT,KOTA PADANG,Bungus Teluk Kabung,ATM BNI YAYASAN RAHMAH ABADI - Buka 24 jam ·(021) 57899999,ATM BNI YAYASAN RAHMAH ABADI,Buka 24 jam ·(021) 57899999,Bank | Buka 24 jam ·(021) 57899999,-0.957012,100.396482
SUMATERA BARAT,KOTA PADANG,Bungus Teluk Kabung,"ATM BNI KCU PADANG BLG - ATM ·Jl. Proklamasi No. 45, Nanggalo",ATM BNI KCU PADANG BLG,"ATM ·Jl. Proklamasi No. 45, Nanggalo","ATM ·Jl. Proklamasi No. 45, Nanggalo | Buka 24 jam ·(021) 57899999",-0.9510373,100.36635
SUMATERA BARAT,KOTA PADANG,Bungus Teluk Kabung,ATM BNI KKSP SEMEN PDG - Bank ·Jl. Simpang Cubadak,ATM BNI KKSP SEMEN PDG,Bank ·Jl. Simpang Cubadak,Bank ·Jl. Simpang Cubadak | Buka 24 jam ·(021) 57899999,-0.9554769,100.4674612
SUMATERA BARAT,KOTA PADANG,Bungus Teluk Kabung,ATM BNI SPBU MATA AIR - Buka 24 jam ·(021) 57899999,ATM BNI SPBU MATA AIR,Buka 24 jam ·(021) 57899999,Bank · | Buka 24 jam ·(021) 57899999,-0.9787806,100.3810649
SUMATERA BARAT,KOTA PADANG,Bungus Teluk Kabung,ATM BNI KURANJI - ATM ·Jl. Kp. Kalawi,ATM BNI KURANJI,ATM ·Jl. Kp. Kalawi,ATM ·Jl. Kp. Kalawi | Buka 24 jam ·(021) 57899999,-0.9219256,100.3900503
SUMATERA BARAT,KOTA PADANG,Bungus Teluk Kabung,"ATM Bank BNI - SPBU Simpang Kalumpang - ATM · ·Lubuk Buaya, Jl. Lubuk Buaya No.35",ATM Bank BNI - SPBU Simpang Kalumpang,"ATM · ·Lubuk Buaya, Jl. Lubuk Buaya No.35","ATM · ·Lubuk Buaya, Jl. Lubuk Buaya No.35 | Buka 24 jam ·1 500 046",-0.844176,100.3318631
SUMATERA BARAT,KOTA PADANG,Bungus Teluk Kabung,ATM BNI SPBU PISANG - Bank · ·Jl. By Pass No.KM. 7,ATM BNI SPBU PISANG,Bank · ·Jl. By Pass No.KM. 7,Bank · ·Jl. By Pass No.KM. 7 | Buka 24 jam ·(021) 30500046,-0.9434227,100.4003731
SUMATERA BARAT,KOTA PADANG,Bungus Teluk Kabung,ATM MANDIRI - Buka 24 jam,ATM MANDIRI,Buka 24 jam,ATM ·WCJ7+XJ6 | Buka 24 jam,-1.0675986,100.4140167
SUMATERA BARAT,KOTA PADANG,Bungus Teluk Kabung,ATM BNI SWALAYAN ONE GADUT - ATM · ·Jl. Raya Gadut,ATM BNI SWALAYAN ONE GADUT,ATM · ·Jl. Raya Gadut,ATM · ·Jl. Raya Gadut | Buka 24 jam ·(021) 1500046,-0.9473464,100.4530674
SUMATERA BARAT,KOTA PADANG,Bungus Teluk Kabung,ATM BRI - Buka 24 jam,ATM BRI,Buka 24 jam,ATM ·XC26+VVP | Buka 24 jam,-1.0477859,100.4122152
SUMATERA BARAT,KOTA PADANG,Bungus Teluk Kabung,ATM BNI - A.Yani - ATM ·Jl. Jenderal Ahmad Yani No.18,ATM BNI - A.Yani,ATM ·Jl. Jenderal Ahmad Yani No.18,ATM ·Jl. Jenderal Ahmad Yani No.18 | Buka 24 jam ·(021) 500046,-0.9426576,100.3593676
SUMATERA BARAT,KOTA PADANG,Bungus Teluk Kabung,ATM BNI DRIVE THRU PADANG - Buka 24 jam ·(021) 57899999,ATM BNI DRIVE THRU PADANG,Buka 24 jam ·(021) 57899999,Bank | Buka 24 jam ·(021) 57899999,-0.9548232,100.3595699
SUMATERA BARAT,KOTA PADANG,Bungus Teluk Kabung,ATM BNI RSUP. M. JAMIL PADANG - ATM ·Jl. Perintis Kemerdekaan,ATM BNI RSUP. M. JAMIL PADANG,ATM ·Jl. Perintis Kemerdekaan,ATM ·Jl. Perintis Kemerdekaan | Buka 24 jam,-0.9437131,100.3662984
SUMATERA BARAT,KOTA PADANG,Bungus Teluk Kabung,ATM BNI ROCKY HOTEL PLAZA - ATM ·Jl. Permindo,ATM BNI ROCKY HOTEL PLAZA,ATM ·Jl. Permindo,ATM ·Jl. Permindo | Buka 24 jam ·(021) 57899999,-0.9466892,100.3595079
SUMATERA BARAT,KOTA PADANG,Bungus Teluk Kabung,Bank BRI ATM - UNIT BRI BUNGUS PADANG - ATM ·Jl. Padang - Bengkulu,Bank BRI ATM - UNIT BRI BUNGUS PADANG,ATM ·Jl. Padang - Bengkulu,ATM ·Jl. Padang - Bengkulu | Buka sekarang ·(021) 14017,-1.0442495,100.4131917
SUMATERA BARAT,KOTA PADANG,Bungus Teluk Kabung,ATM Bank BNI - Buka 24 jam ·1 500 046,ATM Bank BNI,Buka 24 jam ·1 500 046,ATM ·48HV+QW6 | Buka 24 jam ·1 500 046,-0.8705806,100.3447783
SUMATERA BARAT,KOTA PADANG,Bungus Teluk Kabung,Bank BRI ATM - PPS NELAYAN BUNGUS - Buka sekarang ·(021) 14017,Bank BRI ATM - PPS NELAYAN BUNGUS,Buka sekarang ·(021) 14017,ATM | Buka sekarang ·(021) 14017,-1.0303123,100.3995319
SUMATERA BARAT,KOTA PADANG,Bungus Teluk Kabung,ATM BNI KK VETERAN PADANG -NON TUNAI - ATM ·Jl. Veteran No.10,ATM BNI KK VETERAN PADANG -NON TUNAI,ATM ·Jl. Veteran No.10,ATM ·Jl. Veteran No.10 | Buka 24 jam ·(0751) 38546,-0.9416086,100.3550462
SUMATERA BARAT,KOTA PADANG,Bungus Teluk Kabung,ATM BNI SWALAYAN ONE MINIMARKET - ATM ·Jl. Raya Gadut,ATM BNI SWALAYAN ONE MINIMARKET,ATM ·Jl. Raya Gadut,ATM ·Jl. Raya Gadut | Buka 24 jam ·(021) 57899999,-0.9475491,100.4525199
SUMATERA BARAT,KOTA PADANG,Bungus Teluk Kabung,ATM BNI SPBU ALANG LAWEH - ATM ·Jl. Alang Lawas 2,ATM BNI SPBU ALANG LAWEH,ATM ·Jl. Alang Lawas 2,ATM ·Jl. Alang Lawas 2 | Buka 24 jam ·(021) 57899999,-0.9557542,100.3682037
SUMATERA BARAT,KOTA PADANG,Bungus Teluk Kabung,ATM BNI SPBU JATI - Buka 24 jam ·(021) 57899999,ATM BNI SPBU JATI,Buka 24 jam ·(021) 57899999,ATM · ·Padang | Buka 24 jam ·(021) 57899999,-0.9413402,100.3655755
SUMATERA BARAT,KOTA PADANG,Bungus Teluk Kabung,ATM BNI DALLAS MOTOR - Buka 24 jam ·(021) 57899999,ATM BNI DALLAS MOTOR,Buka 24 jam ·(021) 57899999,Bank · | Buka 24 jam ·(021) 57899999,-0.941073,100.381253
SUMATERA BARAT,KOTA PADANG,Bungus Teluk Kabung,ATM BNI STASIUN KAI PADANG - Buka 24 jam ·(021) 57899999,ATM BNI STASIUN KAI PADANG,Buka 24 jam ·(021) 57899999,Bank | Buka 24 jam ·(021) 57899999,-0.9437129,100.3744416
SUMATERA BARAT,KOTA PADANG,Bungus Teluk Kabung,ATM BNI SPBU KHATIB SULAIMAN - Buka 24 jam ·(021) 57899999,ATM BNI SPBU KHATIB SULAIMAN,Buka 24 jam ·(021) 57899999,ATM · | Buka 24 jam ·(021) 57899999,-0.9143569,100.358495
SUMATERA BARAT,KOTA PADANG,Bungus Teluk Kabung,ATM BNI - Buka 24 jam,ATM BNI,Buka 24 jam,ATM | Buka 24 jam,-0.9080042,100.3510323
SUMATERA BARAT,KOTA PADANG,Bungus Teluk Kabung,ATM BNI SPBU TABING - ATM · ·Jl. Prof. Dr. Hamka,ATM BNI SPBU TABING,ATM · ·Jl. Prof. Dr. Hamka,ATM · ·Jl. Prof. Dr. Hamka | Buka 24 jam ·(021) 57899999,-0.8890288,100.3515191
SUMATERA BARAT,KOTA PADANG,Bungus Teluk Kabung,ATM BNI TEE BOX CAFÉ - ATM ·Jl. Diponegoro,ATM BNI TEE BOX CAFÉ,ATM ·Jl. Diponegoro,ATM ·Jl. Diponegoro | Buka 24 jam ·(021) 1500046,-0.9574611,100.3553918
SUMATERA BARAT,KOTA PADANG,Bungus Teluk Kabung,ATM BNI BPK RI SUMATERA BARAT - Bank ·Jl. Khatib Sulaiman,ATM BNI BPK RI SUMATERA BARAT,Bank ·Jl. Khatib Sulaiman,Bank ·Jl. Khatib Sulaiman | Buka 24 jam ·(021) 57899999,-0.9111035,100.3563141
SUMATERA BARAT,KOTA PADANG,Bungus Teluk Kabung,ATM BNI RAGASA MOTOR - Bank · ·Jl. Dr. Sutomo,ATM BNI RAGASA MOTOR,Bank · ·Jl. Dr. Sutomo,Bank · ·Jl. Dr. Sutomo | (021) 57899999,-0.9472955,100.3810151
SUMATERA BARAT,KOTA PADANG,Bungus Teluk Kabung,ATM BNI PANGERANS BEACH HOTEL - ATM ·Jl. Ir. H. Juanda No.79,ATM BNI PANGERANS BEACH HOTEL,ATM ·Jl. Ir. H. Juanda No.79,ATM ·Jl. Ir. H. Juanda No.79 | Buka 24 jam ·(021) 57899999,-0.9235027,100.3505674
SUMATERA BARAT,KOTA PADANG,Bungus Teluk Kabung,ATM BNI KANTOR POS BELIMBING - ATM · ·Jl. Raya Padang Basi,ATM BNI KANTOR POS BELIMBING,ATM · ·Jl. Raya Padang Basi,ATM · ·Jl. Raya Padang Basi | Buka 24 jam ·(021) 57899999,-0.8976149,100.423086
SUMATERA BARAT,KOTA PADANG,Bungus Teluk Kabung,ATM Bank BNI - Segera buka⋅ Buka pukul 10.00 ·(021) 57899999,ATM Bank BNI,Segera buka⋅ Buka pukul 10.00 ·(021) 57899999,ATM ·Padang | Segera buka⋅ Buka pukul 10.00 ·(021) 57899999,-0.902351,100.350911
SUMATERA BARAT,KOTA PADANG,Bungus Teluk Kabung,ATM BNI PERTOKOAN GRAMEDIA - Buka 24 jam ·1 500 046,ATM BNI PERTOKOAN GRAMEDIA,Buka 24 jam ·1 500 046,Bank ·Padang | Buka 24 jam ·1 500 046,-0.944206,100.35434
SUMATERA BARAT,KOTA PADANG,Bungus Teluk Kabung,ATM BNI RS SITI RAHMAH - Buka 24 jam ·(021) 57899999,ATM BNI RS SITI RAHMAH,Buka 24 jam ·(021) 57899999,Bank | Buka 24 jam ·(021) 57899999,-0.8716354,100.3837236
SUMATERA BARAT,KOTA PADANG,Bungus Teluk Kabung,ATM BNI KAMPUS ITP PADANG - Buka 24 jam ·(021) 57899999,ATM BNI KAMPUS ITP PADANG,Buka 24 jam ·(021) 57899999,Bank · | Buka 24 jam ·(021) 57899999,-0.8998652,100.3634072
SUMATERA BARAT,KOTA PADANG,Bungus Teluk Kabung,ATM BNI - Buka 24 jam ·(021) 1500046,ATM BNI,Buka 24 jam ·(021) 1500046,ATM · | Buka 24 jam ·(021) 1500046,-0.3391219,100.3826564
SUMATERA BARAT,KOTA PADANG,Bungus Teluk Kabung,ATM BNI RS. IBNU SHINA - Bank ·Jl. Gajah Mada,ATM BNI RS. IBNU SHINA,Bank ·Jl. Gajah Mada,Bank ·Jl. Gajah Mada | (021) 57899999,-0.9212547,100.366976
SUMATERA BARAT,KOTA PADANG,Lubuk Begalung,ATM BNI YAYASAN RAHMAH ABADI - Buka 24 jam ·(021) 57899999,ATM BNI YAYASAN RAHMAH ABADI,Buka 24 jam ·(021) 57899999,Bank | Buka 24 jam ·(021) 57899999,-0.957012,100.396482
SUMATERA BARAT,KOTA PADANG,Lubuk Begalung,ATM BNI SPBU PITAMEH - Buka 24 jam ·(021) 57899999,ATM BNI SPBU PITAMEH,Buka 24 jam ·(021) 57899999,ATM | Buka 24 jam ·(021) 57899999,-0.9554075,100.4083876
SUMATERA BARAT,KOTA PADANG,Lubuk Begalung,ATM BNI SPBU BYPASS - Buka 24 jam ·(021) 57899999,ATM BNI SPBU BYPASS,Buka 24 jam ·(021) 57899999,Bank ·Sungai Sapih | Buka 24 jam ·(021) 57899999,-0.943345,100.4008134
